project,PMID,Title,llm_suggest,overall_score,disease_score,population_score,location_score,evidence_score,parameter_score,confidence,pub_types,overall_justification,Abstract
covid19/serial_interval/p11,34886794,Propagation of a hospital-associated cluster of COVID-19 in Malaysia.,strong_candidate,4,4,4,4,4,4,1.0,Journal Article,"The study is highly relevant: it investigates SARS-CoV-2 transmission in a human population in a real-world hospital setting, presents original empirical data from contact tracing and genomic analysis, and explicitly reports the serial interval, a key parameter of interest.",BACKGROUND: Hospitals are vulnerable to COVID-19 outbreaks. Intrahospital transmission of the disease is a threat to the healthcare systems as it increases morbidity and mortality among patients. It is imperative to deepen our understanding of transmission events in hospital-associated cases of COVID-19 for timely implementation of infection prevention and control measures in the hospital in avoiding future outbreaks. We examined the use of epidemiological case investigation combined with whole 
covid19/serial_interval/p11,32517845,"The basic reproduction number and prediction of the epidemic size of the novel coronavirus (COVID-19) in Shahroud, Iran.",possible_candidate,4,4,4,4,4,3,0.9,"Journal Article; Research Support, Non-U.S. Gov't","The study is highly relevant to COVID-19, human populations, and real-world settings, and presents original empirical evidence. However, while it uses serial interval distribution, it does not explicitly report or estimate the serial interval or generation time as a primary outcome, making it less directly relevant to the research question.",The aim of this study was to estimate the basic reproduction number (R0) of COVID-19 in the early stage of the epidemic and predict the expected number of new cases in Shahroud in Northeastern Iran. The R0 of COVID-19 was estimated using the serial interval distribution and the number of incidence cases. The 30-day probable incidence and cumulative incidence were predicted using the assumption that daily incidence follows a Poisson distribution determined by daily infectiousness. Data analysis w
covid19/serial_interval/p11,32876267,Incubation period and serial interval of Covid-19 in a chain of infections in Bahia Blanca (Argentina).,strong_candidate,4,4,4,4,4,4,1.0,Journal Article,"The study directly addresses the research question by estimating serial interval and incubation period of SARS-CoV-2 from contact tracing data in a real-world setting, with original empirical evidence from human subjects.",The objective of this work was to estimate the incubation period and the serial interval of Covid-19 from a sample of symptomatic patients in Bahia Blanca city during the period March-May 2020. We collected dates of illness onset for primary cases and secondary cases for the first 18 secondary patients infected with SARS-Cov-2. Estimations of incubation period are based on a log-normal distribution while we assume a Gamma distribution for the serial interval. In both cases maximum likelihood est
covid19/serial_interval/p11,32793929,"Infectivity, susceptibility, and risk factors associated with SARS-CoV-2 transmission under intensive contact tracing in Hunan, China.",strong_candidate,4,4,4,4,4,4,1.0,Preprint; Journal Article,"The study is highly relevant: it investigates SARS-CoV-2 transmission using original empirical data from human contact tracing in a real-world setting, and explicitly estimates the generation time, a key parameter of interest.","Several mechanisms driving SARS-CoV-2 transmission remain unclear. Based on individual records of 1,178 SARS-CoV-2 infectors and their 15,648 contacts in Hunan, China, we estimated key transmission parameters. The mean generation time was estimated to be 5.7 (median: 5.5, IQR: 4.5, 6.8) days, with infectiousness peaking 1.8 days before symptom onset, with 95% of transmission events occurring between 8.8 days before and 9.5 days after symptom onset. Most of transmission events occurred during the"
covid19/serial_interval/p11,34490115,SARS-CoV-2 Viral Load Is Correlated With the Disease Severity and Mortality in Patients With Cancer.,possible_candidate,4,4,4,2,4,3,0.9,Journal Article,"The study is highly relevant for disease, population, and original evidence, and it explicitly reports serial interval, a key parameter. However, it lacks geographic context and does not mention generation time. The focus on cancer patients may limit generalizability but does not exclude it.","The correlation between severe acute respiratory syndrome coronavirus-2 (SARS-CoV-2) viral load and risk of disease severity in cancer patients is poorly understood. Given the fact that cancer patients are at increased risk of severe coronavirus disease 2019 (COVID-19), analysis of viral load and disease outcome in COVID-19-infected cancer patients is needed. Here, we measured the SARS-CoV-2 viral load using qPCR cycle threshold (Ct) values collected from 120 noncancer and 64 cancer patients' na"
covid19/serial_interval/p11,32511615,Household transmissions of SARS-CoV-2 in the time of unprecedented travel lockdown in China.,strong_candidate,4,4,4,4,4,4,1.0,Preprint; Journal Article,"The study directly addresses the research question by estimating serial intervals from household and non-household transmission data in a real-world setting, using original empirical data from human cases.","IMPORTANCE: Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) emerged in the city of Wuhan, China, in December 2019 and then spread globally. Limited information is available for characterizing epidemiological features and transmission patterns in the regions outside of Hubei Province. Detailed data on transmission at the individual level could be an asset to understand the transmission mechanisms and respective patterns in different settings. OBJECTIVE: To reconstruct infection event"
covid19/serial_interval/p11,33553677,Household transmission of seasonal coronavirus infections: Results from the Flu Watch cohort study.,possible_candidate,4,4,4,4,4,3,0.9,Journal Article,"The study is highly relevant in terms of disease (coronaviruses, including SARS-CoV-2), population (human cohort), location (UK), and original evidence (cohort study with PCR data). It explicitly reports serial interval for seasonal coronaviruses, which is directly relevant to the parameter of interest. However, the primary focus is on seasonal coronaviruses rather than SARS-CoV-2, and generation time is not mentioned. Thus, it is relevant but not a perfect match for the specific research question.","Background: In the context of the current coronavirus disease 2019 (COVID-19) pandemic, understanding household transmission of seasonal coronaviruses may inform pandemic control. We aimed to investigate what proportion of seasonal coronavirus transmission occurred within households, measure the risk of transmission in households, and describe the impact of household-related factors of risk of transmission. Methods: Using data from three winter seasons of the UK Flu Watch cohort study, we measur"
covid19/serial_interval/p11,35301351,"Estimating the generation interval from the incidence rate, the optimal quarantine duration and the efficiency of fast switching periodic protocols for COVID-19.",strong_candidate,4,4,4,4,4,4,1.0,"Journal Article; Research Support, Non-U.S. Gov't","The study is highly relevant: it focuses on COVID-19, uses human incidence data from a real-world setting, presents original empirical analysis, and explicitly estimates the generation time, a key parameter of interest.","The transmissibility of an infectious disease is usually quantified in terms of the reproduction number [Formula: see text] representing, at a given time, the average number of secondary cases caused by an infected individual. Recent studies have enlightened the central role played by w(z), the distribution of generation times z, namely the time between successive infections in a transmission chain. In standard approaches this quantity is usually substituted by the distribution of serial interva"
covid19/serial_interval/p11,32369217,"Transmission and clinical characteristics of coronavirus disease 2019 in 104 outside-Wuhan patients, China.",possible_candidate,3,4,4,4,4,2,0.7,"Journal Article; Research Support, Non-U.S. Gov't","The study is highly relevant to COVID-19 transmission in humans with original empirical data, but lacks explicit reporting of serial interval or generation time, making it uncertain for the specific research question.",Cases of coronavirus disease 2019 (COVID-19) emigrating from Wuhan escalated the risk of spreading the disease in other cities. This report focused on outside-Wuhan patients to assess the transmission and clinical characteristics of this illness. Contact investigation was conducted on each patient who was admitted to the assigned hospitals in Hunan Province (geographically adjacent to Wuhan) from 22 January to 23 February 2020. Cases were confirmed by the polymerase chain reaction test. Demograp
covid19/serial_interval/p11,33554183,Epidemiological and Clinical Characteristics of COVID-19 in Adolescents and Young Adults.,strong_candidate,4,4,4,3,4,4,0.95,Journal Article,"The study is highly relevant: it focuses on COVID-19, uses human subjects in a real-world setting, presents original empirical data, and explicitly reports the serial interval. The only minor limitation is the single-center design, but this does not detract from relevance.","BACKGROUND: Adolescents and young adults might play a key role in the worldwide spread of Coronavirus Disease 2019 (COVID-19) because they are more likely to be involved in overseas study, business, work, and travel. However, the epidemiological and clinical characteristics remain unknown. METHODS: We collected demographic, epidemiological, and clinical data from 46 confirmed COVID-19 patients aged 10 to 35 years from the Chongqing Three Gorges Central Hospital. Several key epidemiological param"
covid19/serial_interval/p11,32014114,"Nowcasting and forecasting the potential domestic and international spread of the 2019-nCoV outbreak originating in Wuhan, China: a modelling study.",possible_candidate,3,4,4,4,4,2,0.9,"Journal Article; Research Support, Non-U.S. Gov't","The study is highly relevant to COVID-19, human populations, and real-world settings, and presents original empirical evidence. However, it does not directly estimate serial interval or generation time for SARS-CoV-2 from its own data, relying on prior estimates, so it scores lower on parameter relevance.","BACKGROUND: Since Dec 31, 2019, the Chinese city of Wuhan has reported an outbreak of atypical pneumonia caused by the 2019 novel coronavirus (2019-nCoV). Cases have been exported to other Chinese cities, as well as internationally, threatening to trigger a global outbreak. Here, we provide an estimate of the size of the epidemic in Wuhan on the basis of the number of cases exported from Wuhan to cities outside mainland China and forecast the extent of the domestic and global public health risks"
covid19/serial_interval/p11,33839714,"Epidemiologic Characteristics of COVID-19 in Guizhou Province, China.",strong_candidate,4,4,4,4,4,4,1.0,"Journal Article; Research Support, Non-U.S. Gov't","The study directly addresses the research question by estimating the serial interval of SARS-CoV-2 from contact tracing data in Guizhou province, China, using original empirical data from human cases.","INTRODUCTION: At the end of 2019, the COVID-19 broke out, and spread to Guizhou province in January of 2020. METHODOLOGY: To acquire the epidemiologic characteristics of COVID-19 in Guizhou province, we collected data from 169 laboratory-confirmed COVID-19 related cases. We described the demographic characteristics of the cases and estimated the incubation period, serial interval and the effective reproduction number. We also presented two representative case studies in Guizhou province: Case St"
covid19/serial_interval/p11,32511590,Household Secondary Attack Rate of COVID-19 and Associated Determinants.,possible_candidate,3,4,4,4,4,2,0.9,Preprint; Journal Article,"The study is highly relevant to SARS-CoV-2 transmission in households using contact tracing data, but it does not report serial interval or generation time, which are the target parameters. It scores high on disease, population, location, and original evidence, but low on parameter relevance.","BACKGROUND: As of April 2, 2020, the global reported number of COVID-19 cases has crossed over 1 million with more than 55,000 deaths. The household transmissibility of SARS-CoV-2, the causative pathogen, remains elusive. METHODS: Based on a comprehensive contact-tracing dataset from Guangzhou, we estimated both the population-level effective reproductive number and individual-level secondary attack rate (SAR) in the household setting. We assessed age effects on transmissibility and the infectiv"
covid19/serial_interval/p11,33032575,"Epidemiological analysis of 67 local COVID-19 clusters in Sichuan Province, China.",possible_candidate,3,4,4,4,4,2,0.9,Journal Article,"The study is highly relevant to COVID-19, human populations, and real-world settings, and provides original empirical data. However, it does not explicitly report serial interval or generation time, which are the target parameters, so it scores lower on that dimension.","BACKGROUND: This study was intended to investigate the epidemiological characteristics of COVID-19 clusters and the severity distribution of clinical symptoms of involved cases in Sichuan Province, so as to provide information support for the development and adjustment of strategies for the prevention and control of local clusters. METHODS: The epidemiological characteristics of 67 local clusters of COVID-19 cases in Sichuan Province reported as of March 17, 2020 were described and analyzed. Inf"
covid19/serial_interval/p11,34541481,"Transmission, viral kinetics and clinical characteristics of the emergent SARS-CoV-2 Delta VOC in Guangzhou, China.",possible_candidate,3,4,4,4,4,2,0.7,Journal Article,"The study is highly relevant to SARS-CoV-2 transmission in humans with original empirical data, but it does not explicitly report serial interval or generation time, making it uncertain for the specific research question.","BACKGROUND: A novel variant of SARS-CoV-2, the Delta variant of concern (VOC, also known as lineage B.1.617.2), is fast becoming the dominant strain globally. We reported the epidemiological, viral, and clinical characteristics of hospitalized patients infected with the Delta VOC during the local outbreak in Guangzhou, China. METHODS: We extracted the epidemiological and clinical information pertaining to the 159 cases infected with the Delta VOC across seven transmission generations between May"
covid19/serial_interval/p11,37744496,Super-spreading social events for COVID-19 transmission: evidence from the investigation of six early clusters in Bahrain.,strong_candidate,4,4,4,4,4,4,1.0,Journal Article,"The study is highly relevant: it investigates COVID-19 transmission in humans using original contact tracing data from Bahrain, and explicitly estimates serial interval, a key parameter of interest.","INTRODUCTION: This study aimed to characterize six early clusters of COVID-19 and derive key transmission parameters from confirmed cases that were traced between April and June 2020 in Bahrain. METHODS: Pairs of ""infector-infectee"" allowed us to map the clusters and estimate the incubation period serial interval as the secondary attack rate. The chi-squared test, with a p-value computed using the Monte Carlo test, measured associations between categorical variables. Statistical analysis was per"
covid19/serial_interval/p11,33608519,Harnessing peak transmission around symptom onset for non-pharmaceutical intervention and containment of the COVID-19 pandemic.,possible_candidate,3,4,4,3,3,2,0.8,"Journal Article; Research Support, Non-U.S. Gov't","The study is highly relevant to COVID-19 transmission and uses human data with real-world context, but it does not explicitly report serial interval or generation time, making it less directly relevant to the research question.","Within a short period of time, COVID-19 grew into a world-wide pandemic. Transmission by pre-symptomatic and asymptomatic viral carriers rendered intervention and containment of the disease extremely challenging. Based on reported infection case studies, we construct an epidemiological model that focuses on transmission around the symptom onset. The model is calibrated against incubation period and pairwise transmission statistics during the initial outbreaks of the pandemic outside Wuhan with m"
covid19/serial_interval/p11,36373056,Use of temporal contact graphs to understand the evolution of COVID-19 through contact tracing data.,strong_candidate,4,4,4,4,4,4,1.0,Journal Article,"The study is highly relevant: it investigates COVID-19 using original empirical data from a large human population in a real-world setting, and explicitly estimates the serial interval from contact tracing data.","Digital contact tracing has been recently advocated by China and many countries as part of digital prevention measures on COVID-19. Controversies have been raised about their effectiveness in practice as it remains open how they can be fully utilized to control COVID-19. In this article, we show that an abundance of information can be extracted from digital contact tracing for COVID-19 prevention and control. Specifically, we construct a temporal contact graph that quantifies the daily contacts "
covid19/serial_interval/p11,40477158,Estimating the time interval between transmission generations and the presymptomatic period by contact tracing surveillance data from 31 provinces in the mainland of China.,strong_candidate,4,4,4,4,4,4,1.0,Journal Article,"The study is highly relevant: it focuses on COVID-19, uses original human surveillance data from real-world contact tracing, and explicitly estimates transmission generation interval and serial interval.","The global pandemic of 2019 coronavirus disease (COVID-19) is a great assault to public health. Presymptomatic transmission cannot be controlled with measures designed for symptomatic persons, such as isolation. This study aimed to estimate the interval of the transmission generation (TG) and the presymptomatic period of COVID-19, and compare the fitting effects of TG and serial interval (SI) based on the SEIHR model incorporating the surveillance data of 3453 cases in 31 provinces. These data w"
covid19/serial_interval/p11,32685697,The contribution of pre-symptomatic infection to the transmission dynamics of COVID-2019.,strong_candidate,4,4,4,4,4,4,1.0,Journal Article,"The study directly investigates serial interval of SARS-CoV-2 using empirical human data from a real-world setting, making it highly relevant to the research question.","Background: Pre-symptomatic transmission can be a key determinant of the effectiveness of containment and mitigation strategies for infectious diseases, particularly if interventions rely on syndromic case finding. For COVID-19, infections in the absence of apparent symptoms have been reported frequently alongside circumstantial evidence for asymptomatic or pre-symptomatic transmission. We estimated the potential contribution of pre-symptomatic cases to COVID-19 transmission. Methods: Using the "
covid19/serial_interval/p11,34594838,"Investigation of a Cluster of 2019 Novel Coronavirus Disease (COVID-19) with Possible Transmission During the Incubation Period - Shenyang City, China, 2020.",possible_candidate,3,4,3,3,3,2,0.7,Journal Article,"The title clearly indicates a COVID-19 cluster investigation in a real-world setting, likely involving human cases and original data. However, the target parameters (serial interval or generation time) are only hinted at through the phrase 'transmission during the incubation period'. Given title-only screening, relevance to the research question is plausible but uncertain.",
covid19/serial_interval/p11,32511424,Evolving epidemiology of novel coronavirus diseases 2019 and possible interruption of local transmission outside Hubei Province in China: a descriptive and modeling study.,strong_candidate,4,4,4,4,4,4,1.0,Preprint; Journal Article,"The study is highly relevant: it focuses on COVID-19, uses human data from real-world settings, presents original empirical evidence, and explicitly estimates the serial interval, a key parameter of interest.","BACKGROUND: The COVID-19 epidemic originated in Wuhan City of Hubei Province in December 2019 and has spread throughout China. Understanding the fast evolving epidemiology and transmission dynamics of the outbreak beyond Hubei would provide timely information to guide intervention policy. METHODS: We collected individual information on 8,579 laboratory-confirmed cases from official publically sources reported outside Hubei in mainland China, as of February 17, 2020. We estimated the temporal var"
covid19/serial_interval/p11,34764597,COVID-19 cases prediction in multiple areas via shapelet learning.,possible_candidate,3,4,4,4,4,2,0.8,Journal Article,"The study is highly relevant to COVID-19, human populations, and real-world data, but it does not explicitly estimate serial interval or generation time as required by the research question.","Predicting the number of COVID-19 cases in a geographical area is important for the management of health resources and decision making. Several methods have been proposed for COVID-19 case predictions but they have important limitations in terms of model interpretability, related to COVID-19's incubation period and major trends of disease transmission. To be able to explain prediction results in terms of incubation period and transmission trends, this paper presents the Multivariate Shapelet Lea"
covid19/serial_interval/p11,33163739,"Estimating effective reproduction number using generation time versus serial interval, with application to covid-19 in the Greater Toronto Area, Canada.",strong_candidate,4,4,4,4,4,4,1.0,Journal Article,"The study is highly relevant: it focuses on COVID-19, uses real-world human data from a specific geographic location, presents original empirical evidence, and explicitly estimates generation time and serial interval, directly addressing the research question.","BACKGROUND: The effective reproduction number R e (t) is a critical measure of epidemic potential. R e (t) can be calculated in near real time using an incidence time series and the generation time distribution: the time between infection events in an infector-infectee pair. In calculating R e (t), the generation time distribution is often approximated by the serial interval distribution: the time between symptom onset in an infector-infectee pair. However, while generation time must be positive"
covid19/serial_interval/p11,33363265,More studies showing longer COVID-19 incubation period in older adults and questioning the appropriate times for quarantine and contact tracing.,possible_candidate,3,4,3,2,2,2,0.6,Journal Article,"Based on title-only screening, the study is clearly relevant to COVID-19 and human populations, but the target parameter (serial interval/generation time) is not explicit. The evidence is limited, and the study may focus on incubation period rather than the parameters of interest. Therefore, the overall relevance is moderate.",
covid19/serial_interval/p11,35968394,"Natural history and cycle threshold values analysis of COVID-19 in Xiamen City, China.",strong_candidate,4,4,4,4,4,4,1.0,Journal Article,"The study directly addresses the research question by providing original empirical estimates of serial interval and generation time for SARS-CoV-2 (Delta variant) from a real-world outbreak in Xiamen, China, using contact tracing data.","OBJECTIVE: This study elaborated the natural history parameters of Delta variant, explored the differences in detection cycle thresholds (Ct) among cases. METHODS: Natural history parameters were calculated based on the different onset time and exposure time of the cases. Intergenerational relationships between generations of cases were calculated. Differences in Ct values of cases by gender, age, and mode of detection were analyzed statistically to assess the detoxification capacity of cases. R"
covid19/serial_interval/p11,36627296,"Author Correction: Inferring time-varying generation time, serial interval, and incubation period distributions for COVID-19.",possible_candidate,3,4,2,1,2,4,0.7,Published Erratum,"The title clearly indicates relevance to COVID-19 and the target parameters (serial interval, generation time). However, due to the sparse metadata (no abstract or keywords), the population, setting, and nature of the evidence are uncertain. The 'Author Correction' label suggests the original study may have been empirical, but this cannot be confirmed. Therefore, the study is likely relevant but requires full-text screening to confirm eligibility.",
covid19/serial_interval/p12,32366488,"Nosocomial outbreak of COVID-19 pneumonia in Wuhan, China.",possible_candidate,4,4,4,4,4,3,1.0,"Journal Article; Research Support, Non-U.S. Gov't","The study is highly relevant to COVID-19, human populations, and real-world settings, and provides original empirical data. It explicitly reports a serial interval (COSI), though generation time is not addressed. The parameter is central but not the exclusive focus.","BACKGROUND: The novel coronavirus, severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), infected over 3300 healthcare workers in early 2020 in China. Little information is known about nosocomial infections of healthcare workers in the initial period. We analysed data from healthcare workers with nosocomial infections in Wuhan Union Hospital (Wuhan, China) and their family members. METHODS: We collected and analysed data on exposure history, illness timelines and epidemiological characte"
covid19/serial_interval/p12,32604404,Suppression of a SARS-CoV-2 outbreak in the Italian municipality of Vo'.,strong_candidate,4,4,4,4,4,4,1.0,"Journal Article; Research Support, Non-U.S. Gov't","The study is highly relevant: it focuses on COVID-19, uses human population data from a real-world outbreak in Italy, presents original empirical evidence, and explicitly reports the serial interval.","On 21 February 2020, a resident of the municipality of Vo', a small town near Padua (Italy), died of pneumonia due to severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) infection1. This was the first coronavirus disease 19 (COVID-19)-related death detected in Italy since the detection of SARS-CoV-2 in the Chinese city of Wuhan, Hubei province2. In response, the regional authorities imposed the lockdown of the whole municipality for 14 days3. Here we collected information on the demogra"
covid19/serial_interval/p12,32558175,Pre-symptomatic transmission of novel coronavirus in community settings.,possible_candidate,3,4,4,3,4,2,0.9,"Journal Article; Research Support, Non-U.S. Gov't","The study is highly relevant to COVID-19, human populations, and real-world settings, and presents original empirical data. However, it does not explicitly report serial interval or generation time, focusing instead on incubation period and pre-symptomatic transmission. Therefore, it is not directly relevant to the research question.","We used contact tracing to document how COVID-19 was transmitted across 5 generations involving 10 cases, starting with an individual who became ill on January 27. We calculated the incubation period of the cases as the interval between infection and development of symptoms. The median incubation period was 6.0 days (interquartile range, 3.5-9.5 days). The last two generations were infected in public places, 3 and 4 days prior to the onset of illness in their infectors. Both had certain underlyi"
covid19/serial_interval/p12,32702717,Evolution of effective serial interval of SARS-CoV-2 by non-pharmaceutical interventions.,strong_candidate,4,4,4,4,4,4,1.0,Preprint; Journal Article,"The study directly addresses the research question by providing original empirical evidence on the serial interval of COVID-19 in a real-world human population, with explicit reporting of the parameter.","Studies of novel coronavirus disease (COVID-19) have reported varying estimates of epidemiological parameters such as serial intervals and reproduction numbers. By compiling a unique line-list database of transmission pairs in mainland China, we demonstrated that serial intervals of COVID-19 have shortened substantially from a mean of 7.8 days to 2.6 days within a month. This change is driven by enhanced non-pharmaceutical interventions, in particular case isolation. We also demonstrated that us"
covid19/serial_interval/p12,32191173,Serial Interval of COVID-19 among Publicly Reported Confirmed Cases.,strong_candidate,4,4,4,4,4,4,1.0,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't",This study is highly relevant as it directly addresses the research question by providing original empirical estimates of the serial interval for COVID-19 using real-world human case data from China.,"We estimate the distribution of serial intervals for 468 confirmed cases of coronavirus disease reported in China as of February 8, 2020. The mean interval was 3.96 days (95% CI 3.53-4.39 days), SD 4.75 days (95% CI 4.46-5.07 days); 12.6% of case reports indicated presymptomatic transmission."
covid19/serial_interval/p12,32283156,Rapid asymptomatic transmission of COVID-19 during the incubation period demonstrating strong infectivity in a cluster of youngsters aged 16-23 years outside Wuhan and characteristics of young patients with COVID-19: A prospective contact-tracing study.,strong_candidate,4,4,4,4,4,4,1.0,"Journal Article; Research Support, Non-U.S. Gov't","The study is highly relevant as it provides original empirical data on serial interval and incubation period of COVID-19 in a real-world human cluster, directly addressing the research question.",BACKGROUND: The outbreak of coronavirus-disease-2019 (COVID-19) has rapidly spread to many places outside Wuhan. Previous studies on COVID-19 mostly included older hospitalized-adults. Little information on infectivity among and characteristics of youngsters with COVID-19 is available. METHODS: A cluster of 22 close-contacts of a 22-year-old male (Patient-Index) including youngsters with laboratory-confirmed COVID-19 and hospitalized close-contacts testing negative for severe-acute-respiratory-s
covid19/serial_interval/p12,32194239,Transmission of COVID-19 in the terminal stages of the incubation period: A familial cluster.,possible_candidate,3,4,4,2,4,2,0.8,Journal Article,"The study is highly relevant to COVID-19 transmission in humans and presents original empirical data, but it does not directly estimate serial interval or generation time, focusing instead on presymptomatic transmission.","We report a familial cluster of 2019 novel coronavirus disease (COVID-19) to assess its potential transmission during the incubation period. The first patient in this familial cluster was identified during the presymptomatic period, as a close contact of a confirmed patient. Five family members had close contact with this first patient during his incubation period, with four of them confirmed positive for severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) infection in the subsequent sa"
covid19/serial_interval/p12,32255761,High Contagiousness and Rapid Spread of Severe Acute Respiratory Syndrome Coronavirus 2.,strong_candidate,4,4,4,4,4,4,1.0,"Journal Article; Research Support, N.I.H., Extramural","This study is highly relevant as it explicitly investigates COVID-19, uses human case data from China, presents original empirical evidence, and directly reports the serial interval parameter (6-9 days).","Severe acute respiratory syndrome coronavirus 2 is the causative agent of the ongoing coronavirus disease pandemic. Initial estimates of the early dynamics of the outbreak in Wuhan, China, suggested a doubling time of the number of infected persons of 6-7 days and a basic reproductive number (R0) of 2.2-2.7. We collected extensive individual case reports across China and estimated key epidemiologic parameters, including the incubation period (4.2 days). We then designed 2 mathematical modeling a"
covid19/serial_interval/p12,32452648,"Estimating the serial interval of the novel coronavirus disease (COVID-19) based on the public surveillance data in Shenzhen, China, from 19 January to 22 February 2020.",strong_candidate,4,4,4,4,4,4,1.0,Journal Article,"The study directly addresses the research question by estimating the serial interval of COVID-19 using original empirical data from a real-world human population in Shenzhen, China.","The novel coronavirus disease (COVID-19) poses a serious threat to global public health and economics. Serial interval (SI), time between the onset of symptoms of a primary case and a secondary case, is a key epidemiological parameter. We estimated SI of COVID-19 in Shenzhen, China based on 27 records of transmission chains. We adopted three parametric models: Weibull, lognormal and gamma distributions, and an interval-censored likelihood framework. The three models were compared using the corre"
covid19/serial_interval/p12,32339231,Epidemiological Characteristics and Incubation Period of 7015 Confirmed Cases With Coronavirus Disease 2019 Outside Hubei Province in China.,possible_candidate,3,4,4,4,4,2,0.9,Journal Article,"The study is highly relevant to COVID-19, human populations, and real-world settings, and presents original empirical data. However, it does not explicitly report serial interval or generation time, focusing instead on incubation period and other intervals, making it only partially relevant to the specific research question.",BACKGROUND: Disease caused by SARS-CoV-2 broke out in Wuhan in December 2019. We utilized confirmed cases outside Hubei Province to analyze epidemiologic characteristics and evaluate the effect of traffic restrictions implemented in Hubei beginning on 23 January 2020. METHODS: Information on 7015 confirmed cases from 19 January to 8 February 2020 in all provinces outside Hubei was collected from the national and local health commissions in China. Incubation period and interval times were calcula
covid19/serial_interval/p12,32631470,Epidemiological and clinical characteristics of a familial cluster of COVID-19.,possible_candidate,3,4,4,4,4,2,0.8,Journal Article,"The study is highly relevant to COVID-19, human populations, and real-world settings, and presents original empirical data. However, it does not explicitly report or estimate serial interval or generation time, making it uncertain for the target parameter.","We report a family cluster of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) infection involving five patients in a family cluster in Dazhou, China, including the epidemiological, clinical, laboratory and radiological findings. Three-generation transmission was observed. Through epidemiological investigation, we observed asymptomatic transmission to a cohabiting family member, as well as person-to-person transmission of SARS-CoV-2 outside Wuhan city. The asymptomatic transmission d"
covid19/serial_interval/p12,32517845,"The basic reproduction number and prediction of the epidemic size of the novel coronavirus (COVID-19) in Shahroud, Iran.",possible_candidate,4,4,4,4,4,3,0.9,"Journal Article; Research Support, Non-U.S. Gov't","The study is highly relevant to COVID-19, uses human population data from a real-world setting, presents original empirical analysis, and explicitly incorporates serial interval in its methods. However, the primary outcome is R0 and epidemic prediction, not the estimation of serial interval or generation time, so parameter relevance is slightly lower.",The aim of this study was to estimate the basic reproduction number (R0) of COVID-19 in the early stage of the epidemic and predict the expected number of new cases in Shahroud in Northeastern Iran. The R0 of COVID-19 was estimated using the serial interval distribution and the number of incidence cases. The 30-day probable incidence and cumulative incidence were predicted using the assumption that daily incidence follows a Poisson distribution determined by daily infectiousness. Data analysis w
covid19/serial_interval/p12,32339715,"Statistical and network analysis of 1212 COVID-19 patients in Henan, China.",possible_candidate,3,4,4,4,4,2,0.9,Journal Article,"The study is highly relevant to COVID-19, human populations, and real-world location, and presents original empirical data. However, it does not address the target parameters (serial interval or generation time), focusing instead on incubation period and epidemic stages.","BACKGROUND: COVID-19 is spreading quickly all over the world. Publicly released data for 1212 COVID-19 patients in Henan of China were analyzed in this paper. METHODS: Various statistical and network analysis methods were employed. RESULTS: We found that COVID-19 patients show gender (55% vs 45%) and age (81% aged between 21 and 60) preferences; possible causes were explored. The estimated average, mode and median incubation periods are 7.4, 4 and 7 days. Incubation periods of 92% of patients we"
covid19/serial_interval/p12,32562601,"Household secondary attack rate of COVID-19 and associated determinants in Guangzhou, China: a retrospective cohort study.",possible_candidate,3,4,4,4,4,2,0.9,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't","The study is highly relevant to COVID-19, human populations, and real-world settings, and presents original empirical data. However, it does not report or estimate serial interval or generation time, which are the target parameters of the research question.","BACKGROUND: As of June 8, 2020, the global reported number of COVID-19 cases had reached more than 7 million with over 400 000 deaths. The household transmissibility of the causative pathogen, severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), remains unclear. We aimed to estimate the secondary attack rate of SARS-CoV-2 among household and non-household close contacts in Guangzhou, China, using a statistical transmission model. METHODS: In this retrospective cohort study, we used a co"
covid19/serial_interval/p12,32544669,The assessment of transmission efficiency and latent infection period in asymptomatic carriers of SARS-CoV-2 infection.,possible_candidate,3,4,4,4,4,2,0.8,Journal Article,"The study is highly relevant to COVID-19, human populations, and real-world settings, and provides original empirical data. However, it does not explicitly report serial interval or generation time, only a latent infection period and attack rates, making it uncertain for the target parameter.","Few studies have focused on the transmission efficiency of asymptomatic carriers of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) infection. Our follow-up study was performed on 147 asymptomatic carriers in Anhui Province. Of these, 50.0% were male, 50.3% were older than 40 years, 43.8% were farmers, and 68.7% were from the north of Anhui Province. 16 of the 147 asymptomatic carriers developed symptoms in the following 14 days of isolated observation, and were subsequently diagnos"
