model_display,disease,topic,profile,project,pmid,error_kind,primary_type,flags,prediction,llm_tier,disease_score,population_score,location_score,evidence_score,parameter_score,overall_score,title,year,create_date,journal,abstract_len,overall_justification,parameter_justification,evidence_justification
LEADS-2,covid19,serial_interval,P12,12,32125269,FP,wrong_epidemiological_parameter,original_or_data_signal;other_parameter_signal;possible_bucket,possible_candidate,,-1,-1,-1,-1,-1,2,"Community Transmission of Severe Acute Respiratory Syndrome Coronavirus 2, Shenzhen, China, 2020.",2020,2020/03/04,Emerging infectious diseases,341,"The paper addresses the transmission of COVID-19 in Shenzhen, China, which is relevant to the question.",,
LEADS-2,covid19,serial_interval,P12,12,32719764,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Survival-Convolution Models for Predicting COVID-19 Cases and Assessing Effects of Mitigation Strategies.,2020,2020/07/29,Frontiers in public health,1596,"The paper discusses the serial interval and generation time of COVID-19, which is directly related to the question.",,
LEADS-2,covid19,serial_interval,P12,12,32683461,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;review_or_commentary_signal;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,"Post-COVID-19 return to elective orthopaedic surgery-is rescheduling just a reboot process? Which timing for tests? Is chest CT scan still useful? Safety of the first hundred elective cases? How to explain the ""new normality health organization"" to patients?",2020,2020/07/20,International orthopaedics,2204,"The paper discusses the timing of COVID-19 PCR testing and chest CT scans before elective surgery, which is relevant to the question.",,
LEADS-2,covid19,serial_interval,P12,12,32637423,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Strongly Heterogeneous Transmission of COVID-19 in Mainland China: Local and Regional Variation.,2020,2020/07/09,Frontiers in medicine,1621,"The study focuses on the serial interval and reproduction numbers of COVID-19, which are relevant to the question.",,
LEADS-2,covid19,serial_interval,P12,12,32586336,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,A prospect on the use of antiviral drugs to control local outbreaks of COVID-19.,2020,2020/06/27,BMC medicine,2127,The paper discusses the serial interval and generation time of COVID-19 in the context of its epidemic control.,,
LEADS-2,covid19,serial_interval,P12,12,32259322,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;review_or_commentary_signal;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Clinical Characteristics of COVID-19 After Gynecologic Oncology Surgery in Three Women: A Retrospective Review of Medical Records.,2020,2020/04/08,The oncologist,938,The paper discusses the incidence of COVID-19 in gynecologic hospitalizations and its impact on surgery.,,
LEADS-2,covid19,serial_interval,P12,12,32351037,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,"Epidemiological and clinical characteristics of 333 confirmed cases with coronavirus disease 2019 in Shanghai, China.",2020,2020/05/01,Transboundary and emerging diseases,1875,"The study provides information on the incubation period of COVID-19, which is relevant to the question.",,
LEADS-2,covid19,serial_interval,P12,12,32283165,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,"A cluster of the Corona Virus Disease 2019 caused by incubation period transmission in Wuxi, China.",2020,2020/04/14,The Journal of infection,1276,"The study provides information on the incubation period of COVID-19, which is relevant to the question.",,
LEADS-2,covid19,serial_interval,P12,12,32611465,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,"The descriptive epidemiology of coronavirus disease 2019 during the epidemic period in Lu'an, China: achieving limited community transmission using proactive response strategies.",2020,2020/07/03,Epidemiology and infection,1454,The paper provides information on the serial interval and generation time of COVID-19.,,
LEADS-2,covid19,serial_interval,P12,12,32968677,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Corona pandemic: awareness of health care providers in Pakistan.,2020,2020/09/24,AIMS public health,1292,"The study assesses knowledge and practices of health care providers, which is relevant to the question.",,
LEADS-2,covid19,serial_interval,P12,12,32613025,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,A Cluster of Novel Coronavirus Disease 2019 Infections Indicating Person-to-Person Transmission Among Casual Contacts From Social Gatherings: An Outbreak Case-Contact Investigation.,2020,2020/07/03,Open forum infectious diseases,1117,"The paper discusses the incubation period of COVID-19, which is relevant to the question.",,
LEADS-2,covid19,serial_interval,P12,12,33068511,FP,sparse_metadata_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;sparse_or_no_abstract;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,A Patient In The Incubation Period Of Sars-Cov-2 Submitted To Openheart Surgery.,2020,2020/10/17,Revista portuguesa de cirurgia cardio-toracica e vascular : orgao oficial da Sociedade Portuguesa de Cirurgia Cardio-Toracica e Vascular,0,"The paper discusses the incubation period of SARS-CoV-2, which is relevant to the question.",,
LEADS-2,covid19,serial_interval,P12,12,38620224,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Epidemiology reveals mask wearing by the public is crucial for COVID-19 control.,2020,2024/04/15,Medicine in microecology,1608,"The study focuses on the epidemiological features of COVID-19, which is directly related to the question.",,
LEADS-2,covid19,serial_interval,P12,12,32417744,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,"Monitoring disease transmissibility of 2019 novel coronavirus disease in Zhejiang, China.",2020,2020/05/18,International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases,565,"The study monitors disease transmissibility, which is relevant to the serial interval and generation time of COVID-19.",,
LEADS-2,covid19,serial_interval,P12,12,32689956,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,"Basic epidemiological parameter values from data of real-world in mega-cities: the characteristics of COVID-19 in Beijing, China.",2020,2020/07/22,BMC infectious diseases,1356,The study provides data on the serial interval and generation time of COVID-19.,,
LEADS-2,covid19,serial_interval,P12,12,32487283,FP,wrong_epidemiological_parameter,original_or_data_signal;other_parameter_signal;possible_bucket,possible_candidate,,-1,-1,-1,-1,-1,2,"Effect of Nonpharmaceutical Interventions on Transmission of Severe Acute Respiratory Syndrome Coronavirus 2, South Korea, 2020.",2020,2020/06/04,Emerging infectious diseases,348,The study focuses on the transmission of COVID-19 and the impact of nonpharmaceutical interventions.,,
LEADS-2,covid19,serial_interval,P12,12,32720639,FP,sparse_metadata_over_inclusion,original_or_data_signal;possible_bucket;sparse_or_no_abstract;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Authors' response: Estimating the generation interval for COVID-19 based on symptom onset data.,2020,2020/07/29,Euro surveillance : bulletin Europeen sur les maladies transmissibles = European communicable disease bulletin,0,"The paper focuses on estimating the generation interval for COVID-19, which is directly related to the question.",,
LEADS-2,covid19,serial_interval,P12,12,32842292,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,[Analysis on the cluster epidemic of coronavirus disease 2019 in Guangdong Province].,2020,2020/08/26,Zhonghua yu fang yi xue za zhi [Chinese journal of preventive medicine],1831,The paper provides data on the serial interval and secondary attack rate of COVID-19 in Guangdong Province.,,
LEADS-2,covid19,serial_interval,P12,12,32834516,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,A phenomenological approach to assessing the effectiveness of COVID-19 related nonpharmaceutical interventions in Germany.,2020,2020/08/25,Safety science,1541,"The study assesses the impact of nonpharmaceutical interventions on COVID-19 infections, relevant to the question.",,
LEADS-2,covid19,serial_interval,P12,12,32277969,FP,sparse_metadata_over_inclusion,original_or_data_signal;possible_bucket;sparse_or_no_abstract;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,The role of phylogenetic analysis in clarifying the infection source of a COVID-19 patient.,2020,2020/04/12,The Journal of infection,0,"The paper focuses on the serial interval and generation time of COVID-19, which are relevant to the question.",,
LEADS-2,covid19,serial_interval,P12,12,32426709,FP,sparse_metadata_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;sparse_or_no_abstract;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Clinical characteristics and outcomes of patients undergoing surgeries during the incubation period of COVID-19 infection. What are the implications for the commencement of elective surgery?,2020,2020/05/20,EClinicalMedicine,0,"The paper discusses the incubation period of COVID-19, which is relevant to the question.",,
LEADS-2,covid19,serial_interval,P12,12,32526276,FP,sparse_metadata_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;sparse_or_no_abstract;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Discrepancy in reports of COVID-19 onset of symptoms: are faulty data being collected?,2020,2020/06/12,Clinical microbiology and infection : the official publication of the European Society of Clinical Microbiology and Infectious Diseases,0,"The paper addresses the serial interval and generation time of COVID-19, which are relevant to the question.",,
LEADS-2,covid19,serial_interval,P12,12,32743021,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Daily Forecasting of New Cases for Regional Epidemics of Coronavirus Disease 2019 with Bayesian Uncertainty Quantification.,2020,2020/08/04,ArXiv,1081,The paper discusses the serial interval and generation time of COVID-19.,,
LEADS-2,covid19,serial_interval,P12,12,32356867,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Contact Tracing Assessment of COVID-19 Transmission Dynamics in Taiwan and Risk at Different Exposure Periods Before and After Symptom Onset.,2020,2020/09/01,JAMA internal medicine,2383,The study provides data on the serial interval and generation time of COVID-19.,,
LEADS-2,covid19,serial_interval,P12,12,32654963,FP,wrong_epidemiological_parameter,original_or_data_signal;other_parameter_signal;possible_bucket,possible_candidate,,-1,-1,-1,-1,-1,2,Prognostic Value of Right Ventricular Longitudinal Strain in Patients With COVID-19.,2020,2020/04/28,JACC. Cardiovascular imaging,2438,"The study focuses on RVLS as a predictor of mortality in COVID-19 patients, which is directly related to the question.",,
LEADS-2,covid19,serial_interval,P12,12,32097725,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Estimation of the reproductive number of novel coronavirus (COVID-19) and the probable outbreak size on the Diamond Princess cruise ship: A data-driven analysis.,2020,2020/02/22,International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases,1836,"The study estimates the reproductive number of COVID-19, which is directly related to the question.",,
LEADS-2,covid19,serial_interval,P13,13,32959618,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Epidemic Landscape and Forecasting of SARS-CoV-2 in India.,2021,2020/09/22,Journal of epidemiology and global health,2652,"The study estimates the serial interval and generation time of COVID-19, which is directly relevant to the question.",,
LEADS-2,covid19,serial_interval,P13,13,32247050,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;review_or_commentary_signal;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Insight into 2019 novel coronavirus - An updated interim review and lessons from SARS-CoV and MERS-CoV.,2020,2020/04/05,International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases,1546,The paper discusses the serial interval and generation time of COVID-19.,,
LEADS-2,covid19,serial_interval,P13,13,32198088,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Transmission potential and severity of COVID-19 in South Korea.,2020,2020/03/22,International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases,1302,"The study reports the reproduction number of COVID-19 in South Korea, which is directly related to the question.",,
LEADS-2,covid19,serial_interval,P13,13,32702717,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Evolution of effective serial interval of SARS-CoV-2 by non-pharmaceutical interventions.,2020,2020/07/24,Research square,876,"The study focuses on the serial interval of COVID-19, which is directly related to the question.",,
LEADS-2,covid19,serial_interval,P13,13,32869006,FP,borderline_possible_over_inclusion,original_or_data_signal;possible_bucket;review_or_commentary_signal;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Estimates of serial interval for COVID-19: A systematic review and meta-analysis.,2021,2020/09/02,Clinical epidemiology and global health,1637,"The study focuses on the serial interval of COVID-19, which is directly related to the question.",,
LEADS-2,covid19,serial_interval,P13,13,32353991,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Early Transmission Dynamics of Novel Coronavirus (COVID-19) in Nigeria.,2020,2020/05/02,International journal of environmental research and public health,1697,"The study provides estimates of the reproduction number and serial interval, which are directly relevant to the question.",,
LEADS-2,covid19,serial_interval,P13,13,32372755,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,"Estimating the generation interval for coronavirus disease (COVID-19) based on symptom onset data, March 2020.",2020,2020/05/07,Euro surveillance : bulletin Europeen sur les maladies transmissibles = European communicable disease bulletin,1752,"The study directly estimates the serial interval and generation time of COVID-19, which is relevant to the question.",,
LEADS-2,covid19,serial_interval,P13,13,32693748,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Reconciling early-outbreak estimates of the basic reproductive number and its uncertainty: framework and applications to the novel coronavirus (SARS-CoV-2) outbreak.,2020,2020/07/23,"Journal of the Royal Society, Interface",1189,"The paper addresses the serial interval and generation time of COVID-19, which are relevant to the question.",,
LEADS-2,covid19,serial_interval,P13,13,32255761,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,High Contagiousness and Rapid Spread of Severe Acute Respiratory Syndrome Coronavirus 2.,2020,2020/04/08,Emerging infectious diseases,952,"The paper provides estimates of the serial interval and R0 of COVID-19, which are directly relevant to the question.",,
LEADS-2,covid19,serial_interval,P13,13,32664866,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,"Early epidemiological assessment of the transmission potential and virulence of coronavirus disease 2019 (COVID-19) in Wuhan City, China, January-February, 2020.",2020,2020/07/16,BMC medicine,2405,"The study provides estimates of the serial interval and generation time of COVID-19, which are directly relevant to the question.",,
LEADS-2,covid19,serial_interval,P13,13,32568070,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Evidence for transmission of COVID-19 prior to symptom onset.,2020,2020/06/23,eLife,914,"The paper provides estimates of the serial interval and incubation period, which are directly relevant to the question.",,
LEADS-2,covid19,serial_interval,P13,13,32033064,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,The Rate of Underascertainment of Novel Coronavirus (2019-nCoV) Infection: Estimation Using Japanese Passengers Data on Evacuation Flights.,2020,2020/02/09,Journal of clinical medicine,854,"The paper provides information on the serial interval of COVID-19, which is relevant to the question.",,
LEADS-2,covid19,serial_interval,P13,13,33490015,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,"Serial Interval and Generation Interval for Imported and Local Infectors, Respectively, Estimated Using Reported Contact-Tracing Data of COVID-19 in China.",2020,2021/01/25,Frontiers in public health,1140,The study directly estimates the serial interval and generation interval of COVID-19 using contact-tracing data.,,
LEADS-2,covid19,serial_interval,P13,13,34594686,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,"Serial Interval and Reproductive Number of COVID-19 Among 116 Infector-infectee Pairs - Jingzhou City, Hubei Province, China, 2020.",2020,2021/10/01,China CDC weekly,1199,"The study provides estimates of the serial interval and reproductive number of COVID-19, which are directly relevant to the question.",,
LEADS-2,covid19,serial_interval,P13,13,32987541,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Estimating the time interval between transmission generations when negative values occur in the serial interval data: using COVID-19 as an example.,2020,2020/09/29,Mathematical biosciences and engineering : MBE,967,The study directly estimates the serial interval and generation time of COVID-19.,,
LEADS-2,covid19,serial_interval,P13,13,32283156,FN,llm_tier_too_conservative,other_parameter_signal;target_parameter_signal,unlikely_candidate,,-1,-1,-1,-1,-1,0,Rapid asymptomatic transmission of COVID-19 during the incubation period demonstrating strong infectivity in a cluster of youngsters aged 16-23 years outside Wuhan and characteristics of young patients with COVID-19: A prospective contact-tracing study.,2020,2020/04/14,The Journal of infection,2219,"The study focuses on COVID-19 transmission among youngsters, not on serial interval and generation time.",,
LEADS-2,covid19,serial_interval,P13,13,32917290,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Early Insights from Statistical and Mathematical Modeling of Key Epidemiologic Parameters of COVID-19.,2020,2020/09/12,Emerging infectious diseases,730,"The paper provides estimates for key epidemiologic parameters of COVID-19, including serial interval and generation time.",,
LEADS-2,covid19,serial_interval,P13,13,32097725,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Estimation of the reproductive number of novel coronavirus (COVID-19) and the probable outbreak size on the Diamond Princess cruise ship: A data-driven analysis.,2020,2020/02/26,International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases,1836,"The study estimates the reproductive number of COVID-19, which is directly related to the question.",,
LEADS-2,covid19,serial_interval,P13,13,32437930,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,"COVID-19 outbreak reproduction number estimations and forecasting in Marche, Italy.",2020,2020/05/22,International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases,1735,"The study focuses on the reproduction number of COVID-19 in the Marche region of Italy, which is relevant to the question.",,
LEADS-2,covid19,serial_interval,P13,13,32163140,FP,sparse_metadata_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;sparse_or_no_abstract;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Serial interval in determining the estimation of reproduction number of the novel coronavirus disease (COVID-19) during the early outbreak.,2020,2020/03/13,Journal of travel medicine,0,"The paper focuses on the serial interval of COVID-19, which is relevant to the question.",,
LEADS-2,covid19,serial_interval,P13,13,32192580,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Investigation of three clusters of COVID-19 in Singapore: implications for surveillance and response measures.,2020,2020/03/21,"Lancet (London, England)",1466,"The paper discusses the serial interval and generation time of COVID-19, which is directly relevant to the question.",,
LEADS-2,covid19,serial_interval,P13,13,33163739,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,"Estimating effective reproduction number using generation time versus serial interval, with application to covid-19 in the Greater Toronto Area, Canada.",2020,2020/11/09,Infectious Disease Modelling,1680,"The paper focuses on estimating the effective reproduction number using generation time and serial interval, which is directly related to the question.",,
LEADS-2,covid19,serial_interval,P13,13,32627172,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Estimation of incubation period and generation time based on observed length-biased epidemic cohort with censoring for COVID-19 outbreak in China.,2021,2020/07/07,Biometrics,1470,"The paper addresses the incubation period and generation time of COVID-19, which are directly relevant to the question.",,
LEADS-2,covid19,serial_interval,P13,13,32511454,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,The serial interval of COVID-19 from publicly reported confirmed cases.,2020,2020/06/09,medRxiv : the preprint server for health sciences,306,"The paper directly estimates the serial interval of COVID-19, which is relevant to the question.",,
LEADS-2,covid19,serial_interval,P13,13,32678037,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Estimation of exponential growth rate and basic reproduction number of the coronavirus disease 2019 (COVID-19) in Africa.,2020,2020/07/18,Infectious diseases of poverty,2443,"The paper estimates the exponential growth rate and R0 of COVID-19 in Africa, which is directly related to the question.",,
LEADS-2,covid19,serial_interval,P13,13,32511615,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Household transmissions of SARS-CoV-2 in the time of unprecedented travel lockdown in China.,2020,2020/06/09,medRxiv : the preprint server for health sciences,2484,"The study provides data on the serial interval of COVID-19, which is directly relevant to the question.",,
LEADS-2,covid19,serial_interval,P13,13,32577693,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;review_or_commentary_signal;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Meta-analysis of several epidemic characteristics of COVID-19.,2020,2020/06/25,medRxiv : the preprint server for health sciences,699,"The paper focuses on epidemic metrics of COVID-19, including serial interval and generation time.",,
LEADS-2,covid19,serial_interval,P13,13,32517845,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,"The basic reproduction number and prediction of the epidemic size of the novel coronavirus (COVID-19) in Shahroud, Iran.",2020,2020/06/11,Epidemiology and infection,1447,"The study estimates the basic reproduction number (R0) and predicts the number of new cases, which is directly related to the question.",,
LEADS-2,covid19,serial_interval,P13,13,36753110,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,[Estimation of serial interval and basic reproductive number for imported cases of COVID-19].,2020,2023/02/08,"Revista de salud publica (Bogota, Colombia)",1105,"The study focuses on estimating the serial interval and basic reproduction number of COVID-19, which is directly related to the question.",,
LEADS-2,covid19,serial_interval,P13,13,32446187,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,The time scale of asymptomatic transmission affects estimates of epidemic potential in the COVID-19 outbreak.,2020,2020/05/24,Epidemics,1546,"The paper addresses the serial interval and generation time of COVID-19, which are relevant to the question.",,
LEADS-2,covid19,serial_interval,P13,13,33024978,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,"Wrong person, place and time: viral load and contact network structure predict SARS-CoV-2 transmission and super-spreading events.",2020,2020/10/07,medRxiv : the preprint server for health sciences,1620,"The paper discusses the serial interval and generation time of COVID-19, which is directly related to the question.",,
LEADS-2,covid19,serial_interval,P13,13,32014114,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,"Nowcasting and forecasting the potential domestic and international spread of the 2019-nCoV outbreak originating in Wuhan, China: a modelling study.",2020,2020/02/05,"Lancet (London, England)",3298,"The study provides estimates of the basic reproductive number and number of infections in Wuhan, relevant to the question.",,
LEADS-2,covid19,serial_interval,P13,13,32511423,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,The effect of travel restrictions on the spread of the 2019 novel coronavirus (2019-nCoV) outbreak.,2020,2020/06/09,medRxiv : the preprint server for health sciences,1334,The paper discusses the serial interval and generation time of COVID-19 in the context of a disease transmission model.,,
LEADS-2,covid19,serial_interval,P13,13,32445710,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Individual quarantine versus active monitoring of contacts for the mitigation of COVID-19: a modelling study.,2020,2020/05/24,The Lancet. Infectious diseases,3064,"The study focuses on the serial interval of COVID-19, which is relevant to the question.",,
LEADS-2,covid19,serial_interval,P13,13,33078097,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Analysis of 'earlyR' epidemic model and Time Series model for prediction of COVID-19 registered cases.,2020,2020/10/20,Materials today. Proceedings,920,"The paper discusses the serial interval of COVID-19, which is relevant to the question.",,
LEADS-2,covid19,serial_interval,P13,13,32617309,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Real-time estimation of the reproduction number of the novel coronavirus disease (COVID-19) in China in 2020 based on incidence data.,2020,2020/07/04,Annals of translational medicine,1384,"The study focuses on the reproduction number of COVID-19, which is directly related to the question.",,
LEADS-2,covid19,serial_interval,P13,13,32537527,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,A novel IDEA: The impact of serial interval on a modified-Incidence Decay and Exponential Adjustment (m-IDEA) model for projections of daily COVID-19 cases.,2020,2020/06/16,Infectious Disease Modelling,1796,The paper discusses the serial interval of COVID-19 and its impact on the m-IDEA model.,,
LEADS-2,covid19,serial_interval,P13,13,32511424,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Evolving epidemiology of novel coronavirus diseases 2019 and possible interruption of local transmission outside Hubei Province in China: a descriptive and modeling study.,2020,2020/06/09,medRxiv : the preprint server for health sciences,1905,"The study provides estimates of the serial interval and generation time of COVID-19, which are directly relevant to the question.",,
LEADS-2,covid19,serial_interval,P13,13,32637423,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Strongly Heterogeneous Transmission of COVID-19 in Mainland China: Local and Regional Variation.,2020,2020/07/09,Frontiers in medicine,1621,"The study focuses on the serial interval and reproduction numbers of COVID-19, which are relevant to the question.",,
