model_display,disease,topic,profile,project,pmid,error_kind,primary_type,flags,prediction,llm_tier,disease_score,population_score,location_score,evidence_score,parameter_score,overall_score,title,year,create_date,journal,abstract_len,overall_justification,parameter_justification,evidence_justification
Qwen3.6 Plus,covid19,serial_interval,P14,14,32512664,FP,plausibly_relevant_not_in_sr_gt,high_5d_scores;original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,4,4,"Epidemiological characteristics of and containment measures for COVID-19 in Busan, Korea.",2020,2020/06/09,Epidemiology and health,1625,"This study directly addresses the research question by estimating the serial interval of COVID-19 using original contact-tracing data from a real-world outbreak in Busan, Korea. All dimensions are strongly supported by explicit textual evidence.",Directly estimates and reports the mean serial interval (5.54 days) from the study's own observed contact-tracing data.,Reports original empirical data from surveillance and contact tracing of 108 confirmed cases.
Qwen3.6 Plus,covid19,serial_interval,P14,14,32568070,FP,plausibly_relevant_not_in_sr_gt,high_5d_scores;original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,4,4,Evidence for transmission of COVID-19 prior to symptom onset.,2020,2020/06/23,eLife,914,This paper directly estimates the serial interval of COVID-19 using original contact-tracing data from outbreaks in Singapore and Tianjin. It clearly meets all relevance criteria with explicit reporting of the target parameter.,Directly estimates and reports mean serial intervals for both locations from the study's own data.,Reports original empirical analysis of collated contact tracing datasets.
Qwen3.6 Plus,covid19,serial_interval,P14,14,33554183,FP,plausibly_relevant_not_in_sr_gt,high_5d_scores;original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,3,4,4,4,Epidemiological and Clinical Characteristics of COVID-19 in Adolescents and Young Adults.,2020,2021/02/08,Innovation (Cambridge (Mass.)),1690,This study directly addresses the research question by reporting original empirical data on COVID-19 patients and explicitly estimating the median serial interval. It strongly meets all inclusion criteria with high confidence.,Explicitly reports the median serial interval (1.9 days) estimated directly from the study's own patient contact and symptom onset data.,Reports original empirical data collected from a cohort of 46 confirmed patients.
Qwen3.6 Plus,covid19,serial_interval,P14,14,32163140,FP,sparse_metadata_over_inclusion,original_or_data_signal;other_parameter_signal;sparse_or_no_abstract;target_parameter_signal,strong_candidate,S,4,3,2,3,4,4,Serial interval in determining the estimation of reproduction number of the novel coronavirus disease (COVID-19) during the early outbreak.,2020,2020/03/13,Journal of travel medicine,0,"The title and keywords explicitly address COVID-19 and the serial interval, directly aligning with the research question. While specific population and location details are sparse, the context strongly implies human outbreak data analysis. Given the limited metadata, the study appears to be original empirical or modeling work, making it a strong candidate for full-text review.","Explicitly focuses on the serial interval and its role in estimating the reproduction number, directly matching the target parameter.","Title and keywords indicate statistical analysis of outbreak data, suggesting primary empirical or modeling research; limited metadata prevents full confirmation of study design."
Qwen3.6 Plus,covid19,serial_interval,P14,14,33163739,FP,weak_or_indirect_target_parameter,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal;weak_parameter_score,possible_candidate,P,4,4,4,3,2,3,"Estimating effective reproduction number using generation time versus serial interval, with application to covid-19 in the Greater Toronto Area, Canada.",2020,2020/11/09,Infectious Disease Modelling,1680,"The study focuses on COVID-19 in a real-world human population and presents original modeling analysis. However, it uses serial interval distributions as assumptions to estimate generation time and reproduction number, rather than directly estimating the serial interval from primary contact-tracing data.","Uses existing serial interval distributions as input assumptions to infer generation time and estimate reproduction number, rather than reporting a new empirical serial interval estimate from primary contact-tracing data.",Reports original modeling and comparative analysis using real-world incidence time series and distribution parameters.
Qwen3.6 Plus,covid19,serial_interval,P14,14,32511616,FP,plausibly_relevant_not_in_sr_gt,high_5d_scores;original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,4,4,COVID-19 serial interval estimates based on confirmed cases in public reports from 86 Chinese cities.,2020,2020/06/09,medRxiv : the preprint server for health sciences,552,The paper directly addresses the research question by providing original empirical estimates of the COVID-19 serial interval from a large dataset of confirmed human cases in China. All dimensions are strongly supported by the title and abstract.,Directly reports and analyzes serial interval estimates derived from observed infector-infectee symptom onset dates.,Presents and analyzes original empirical data from 339 confirmed cases and provides a complete dataset for further research.
Qwen3.6 Plus,covid19,serial_interval,P14,14,32604404,FP,plausibly_relevant_not_in_sr_gt,high_5d_scores;original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,4,4,Suppression of a SARS-CoV-2 outbreak in the Italian municipality of Vo'.,2020,2020/07/01,Nature,1717,"The study explicitly investigates SARS-CoV-2 in a human population in Italy, reports original empirical data from population-wide surveys, and directly estimates the mean serial interval from observed transmission pairs. All dimensions are strongly supported.",Directly reports the mean serial interval (7.2 days) estimated from the study's own contact-tracing and transmission data.,"Reports original empirical data from two population-wide surveys, including nasopharyngeal swabs and contact network information."
Qwen3.6 Plus,covid19,serial_interval,P14,14,32694200,FP,plausibly_relevant_not_in_sr_gt,high_5d_scores;original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,4,4,Serial interval of SARS-CoV-2 was shortened over time by nonpharmaceutical interventions.,2020,2020/07/23,"Science (New York, N.Y.)",1020,"The study directly addresses the serial interval of SARS-CoV-2 using a line-list database of transmission pairs in mainland China. It provides original empirical estimates showing how the serial interval changed over time, making it highly relevant to the research question.",Directly estimates and reports how the serial interval of SARS-CoV-2 changed over time (from 7.8 to 2.6 days) using its own data.,Presents original empirical analysis based on a compiled line-list database of transmission pairs.
Qwen3.6 Plus,covid19,serial_interval,P14,14,32517845,FP,weak_or_indirect_target_parameter,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal;weak_parameter_score,possible_candidate,P,4,4,4,3,2,3,"The basic reproduction number and prediction of the epidemic size of the novel coronavirus (COVID-19) in Shahroud, Iran.",2020,2020/06/11,Epidemiology and infection,1447,"The study analyzes original COVID-19 incidence data in Iran for epidemic modeling. However, it only utilizes the serial interval as a fixed input parameter for R0 estimation rather than deriving or reporting a new serial interval estimate from its own data.","Uses the serial interval distribution as an input assumption to estimate R0, but does not report a new empirical estimate of the serial interval itself.",Reports original empirical analysis using local incidence data and statistical modeling.
Qwen3.6 Plus,covid19,serial_interval,P14,14,32192580,FP,plausibly_relevant_not_in_sr_gt,high_5d_scores;original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,4,4,Investigation of three clusters of COVID-19 in Singapore: implications for surveillance and response measures.,2020,2020/03/21,"Lancet (London, England)",1466,The study directly investigates COVID-19 transmission clusters using original contact-tracing data and explicitly reports the serial interval range between infector-infectee pairs. It strongly meets all relevance criteria for the target parameter.,Explicitly reports the serial interval range (3-8 days) derived directly from observed transmission pairs.,"Reports original empirical data gathered from interviews, medical records, and contact tracing of confirmed cases."
Qwen3.6 Plus,covid19,serial_interval,P14,14,32776726,FP,plausibly_relevant_not_in_sr_gt,high_5d_scores;original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,4,4,"Epidemiological Characteristics of COVID-19 Outbreak at Fitness Centers in Cheonan, Korea.",2020,2020/08/11,Journal of Korean medical science,1585,The paper reports original empirical data from a COVID-19 outbreak investigation and explicitly provides an estimated mean serial interval. It clearly meets all inclusion criteria with no apparent drawbacks.,Explicitly estimates and reports a mean serial interval of 5.2 (± 3.8) days from the outbreak data.,Original epidemiological investigation and analysis of confirmed cases and traced contacts.
Qwen3.6 Plus,covid19,serial_interval,P14,14,32725765,FP,plausibly_relevant_not_in_sr_gt,high_5d_scores;original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,4,4,COVID-19 outbreak following a single patient exposure at an entertainment site: An epidemiological study.,2021,2020/07/30,Transboundary and emerging diseases,1497,This is an original epidemiological study of a COVID-19 cluster that directly estimates and reports the serial interval alongside other transmission parameters. It strongly matches all relevance criteria for the research question.,Explicitly estimates and reports the serial interval (4.4 days) from observed transmission pairs in the outbreak.,Reports original empirical data derived from contact tracing and epidemiological investigation of a transmission cluster.
Qwen3.6 Plus,covid19,serial_interval,P14,14,32987541,FP,plausibly_relevant_not_in_sr_gt,high_5d_scores;original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,3,4,4,4,Estimating the time interval between transmission generations when negative values occur in the serial interval data: using COVID-19 as an example.,2020,2020/09/29,Mathematical biosciences and engineering : MBE,967,The paper explicitly studies COVID-19 transmission dynamics using individual-level serial interval observations to estimate generation time and pre-symptomatic transmission periods. It provides original empirical analysis directly relevant to the target parameter.,"Directly estimates generation time using observed serial interval data from individual transmission pairs, aligning closely with the target parameter per scoring guidelines.","Develops and applies a novel likelihood framework to individual-level transmission data, reporting original empirical estimates."
Qwen3.6 Plus,covid19,serial_interval,P14,14,32936811,FP,weak_or_indirect_target_parameter,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal;weak_parameter_score,possible_candidate,P,4,4,4,3,2,3,Impact of COVID-19 epidemic curtailment strategies in selected Indian states: An analysis by reproduction number and doubling time with incidence modelling.,2020,2020/09/16,PloS one,1662,"The study analyzes COVID-19 incidence data in India to estimate reproduction number and doubling time. It explicitly uses the serial interval as a fixed input for modeling rather than estimating it directly, but may contain relevant methodological details or cited distributions in the full text.","Mentions using serial interval discretization as a methodological input assumption for estimating the reproduction number (R0), but does not report a new empirical estimate of the serial interval itself.","Reports original empirical analysis using crowd-sourced incidence data to model transmission parameters (R0, doubling time, growth rate)."
Qwen3.6 Plus,covid19,serial_interval,P14,14,32637423,FP,plausibly_relevant_not_in_sr_gt,high_5d_scores;original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,4,4,Strongly Heterogeneous Transmission of COVID-19 in Mainland China: Local and Regional Variation.,2020,2020/07/09,Frontiers in medicine,1621,"The study strongly addresses the research question by directly estimating the serial interval of COVID-19 using original contact tracing data from China. All dimensions are explicitly supported, with no apparent reasons against relevance.",Directly estimates and reports the average serial interval (4.8 days) from observed infector-infectee contact data.,Reports original empirical analysis using assembled contact data from initial outbreak clusters.
Qwen3.6 Plus,covid19,serial_interval,P14,14,32702717,FP,plausibly_relevant_not_in_sr_gt,high_5d_scores;original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,4,4,Evolution of effective serial interval of SARS-CoV-2 by non-pharmaceutical interventions.,2020,2020/07/24,Research square,876,"This paper directly estimates the serial interval of COVID-19 using original human transmission pair data from China. It provides strong, explicit evidence for the target parameter with no apparent reasons against relevance.",Directly estimates and reports the evolution of the serial interval (from 7.8 to 2.6 days) using real-time transmission pair data.,Presents original empirical analysis based on a unique line-list database of transmission pairs.
Qwen3.6 Plus,covid19,serial_interval,P14,14,32283156,FP,plausibly_relevant_not_in_sr_gt,high_5d_scores;original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,4,4,Rapid asymptomatic transmission of COVID-19 during the incubation period demonstrating strong infectivity in a cluster of youngsters aged 16-23 years outside Wuhan and characteristics of young patients with COVID-19: A prospective contact-tracing study.,2020,2020/04/14,The Journal of infection,2219,The paper directly addresses the research question by reporting original contact-tracing data on COVID-19 and explicitly providing a serial interval estimate. All dimensions are strongly supported by the abstract.,"Explicitly reports the median serial interval (1 day, range 0-4) derived from observed infector-infectee pairs.",Reports original empirical data from a prospective contact-tracing study of a specific cluster.
Qwen3.6 Plus,covid19,serial_interval,P14,14,32627172,FP,weak_or_indirect_target_parameter,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal;weak_parameter_score,possible_candidate,P,4,4,4,3,2,3,Estimation of incubation period and generation time based on observed length-biased epidemic cohort with censoring for COVID-19 outbreak in China.,2021,2020/07/07,Biometrics,1470,"The study analyzes real COVID-19 data to estimate incubation period and generation time using a novel method. While serial interval is conceptually central to the methodology, the abstract does not explicitly report a serial interval estimate, warranting full-text verification.","Discusses serial interval as a basis for approximating generation time and proposes an estimator, but the abstract only reports incubation period and reproduction number, not a direct serial interval estimate.","Presents a methodological framework with a real-case application to outbreak data, constituting original analysis."
Qwen3.6 Plus,covid19,serial_interval,P14,14,32577693,FP,weak_or_indirect_target_parameter,original_or_data_signal;other_parameter_signal;possible_bucket;review_or_commentary_signal;target_parameter_signal;weak_evidence_score;weak_parameter_score,possible_candidate,P,4,4,3,2,2,3,Meta-analysis of several epidemic characteristics of COVID-19.,2020,2020/06/25,medRxiv : the preprint server for health sciences,699,"The paper directly addresses the serial interval of COVID-19 and provides pooled estimates via meta-analysis. However, it relies on secondary synthesis of existing literature rather than primary empirical data collection, making it a possible candidate pending full-text verification.","Explicitly targets and reports pooled estimates for the serial interval, but derives them from other studies rather than original individual-level contact-tracing data.",Conducts a meta-analysis synthesizing existing studies rather than collecting primary individual-level data; represents secondary empirical evidence.
Qwen3.6 Plus,covid19,serial_interval,P14,14,32024089,FP,weak_or_indirect_target_parameter,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal;weak_parameter_score,possible_candidate,P,4,4,4,3,2,3,Estimating the Unreported Number of Novel Coronavirus (2019-nCoV) Cases in China in the First Half of January 2020: A Data-Driven Modelling Analysis of the Early Outbreak.,2020,2020/02/07,Journal of clinical medicine,1476,"The study addresses COVID-19 in humans in China with original modeling analysis. However, it does not estimate the serial interval for COVID-19, instead borrowing values from SARS and MERS as model inputs, making it only indirectly relevant to the target parameter.","Mentions serial interval but explicitly uses SARS and MERS SI values as proxy input assumptions for R0 estimation, rather than reporting a new COVID-19 SI estimate.",Reports original data-driven modeling analysis of early outbreak surveillance data to estimate unreported cases and R0.
Qwen3.6 Plus,covid19,serial_interval,P14,14,32822290,FP,plausibly_relevant_not_in_sr_gt,high_5d_scores;original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,4,4,"Epidemiology of COVID-19 Outbreak on Cruise Ship Quarantined at Yokohama, Japan, February 2020.",2020,2020/08/22,Emerging infectious diseases,913,This paper directly addresses the research question by reporting original empirical data on a COVID-19 outbreak and explicitly estimating the median serial interval from observed infector-infectee pairs in cabins. It strongly meets all relevance criteria.,Explicitly reports the median serial interval (2 days) between cases in the same cabin based on observed transmission pairs.,Reports original empirical epidemiological data and analysis from a well-documented outbreak investigation.
Qwen3.6 Plus,covid19,serial_interval,P14,14,32511424,FP,plausibly_relevant_not_in_sr_gt,high_5d_scores;original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,4,4,Evolving epidemiology of novel coronavirus diseases 2019 and possible interruption of local transmission outside Hubei Province in China: a descriptive and modeling study.,2020,2020/06/09,medRxiv : the preprint server for health sciences,1905,"This study directly addresses the research question by analyzing a large dataset of confirmed COVID-19 cases to estimate key epidemiological parameters, including the mean serial interval. It provides strong original empirical evidence and is highly relevant.",Explicitly estimates and reports the mean serial interval (5.1 days) directly from observed case data.,Reports original empirical analysis and Bayesian modeling based on a large surveillance dataset of confirmed cases.
Qwen3.6 Plus,covid19,serial_interval,P14,14,32422201,FP,plausibly_relevant_not_in_sr_gt,high_5d_scores;original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,4,4,Investigation of a COVID-19 outbreak in Germany resulting from a single travel-associated primary case: a case series.,2020,2020/05/19,The Lancet. Infectious diseases,3391,"This study directly addresses the research question by investigating a COVID-19 outbreak and explicitly reporting the median serial interval based on original contact-tracing data. It meets all criteria for disease, population, location, original evidence, and target parameter relevance.",Explicitly reports the median serial interval (4.0 days) derived from observed infector-infectee pairs and symptom onset dates.,"Reports original empirical data from a case series utilizing contact tracing, interviews, and symptom onset tracking."
Qwen3.6 Plus,covid19,serial_interval,P14,14,32617309,FP,weak_or_indirect_target_parameter,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal;weak_parameter_score,possible_candidate,P,4,4,4,3,2,3,Real-time estimation of the reproduction number of the novel coronavirus disease (COVID-19) in China in 2020 based on incidence data.,2020,2020/07/04,Annals of translational medicine,1384,"The study focuses on estimating the time-varying reproduction number of COVID-19 in China. While it explicitly incorporates the serial interval into its modeling framework, it treats it as an input parameter rather than estimating it from the data, making it a possible candidate for full-text review.","Uses the serial interval as a fixed input assumption for estimating the reproduction number, but does not estimate or report a new serial interval value.",Reports original empirical modeling analysis based on incidence data.
Qwen3.6 Plus,covid19,serial_interval,P14,14,33194456,FP,weak_or_indirect_target_parameter,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal;weak_parameter_score,possible_candidate,P,4,4,4,3,2,3,Transmissibility of coronavirus disease 2019 in Chinese cities with different dynamics of imported cases.,2020,2020/11/16,PeerJ,1781,"The paper estimates the reproduction number of COVID-19 in two Chinese cities under different intervention periods. Although serial interval appears in the keywords, the abstract indicates it serves as a modeling input rather than the primary outcome, warranting full-text verification.","Serial interval is listed in keywords and is likely used as an input for reproduction number estimation, but the abstract does not report a new estimate of the parameter.",Reports original analysis using daily aggregated case counts and transmission modeling.
Qwen3.6 Plus,covid19,serial_interval,P14,14,32171192,FP,plausibly_relevant_not_in_sr_gt,high_5d_scores;original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,4,4,[Epidemiological characteristics of COVID-19 family clustering in Zhejiang Province].,2020,2020/03/16,Zhonghua yu fang yi xue za zhi [Chinese journal of preventive medicine],1651,"This study directly addresses the research question by analyzing family cluster data to estimate the serial interval of COVID-19. It provides original empirical estimates based on surveillance data, making it a strong candidate.","Explicitly calculates and reports the serial interval from observed infector-infectee pairs as 4.00 (2.00, 6.00) days.","Reports original empirical data from a surveillance dataset of 389 cases, with primary analysis of transmission characteristics."
Qwen3.6 Plus,covid19,serial_interval,P14,14,32720639,FP,sparse_metadata_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;sparse_or_no_abstract;target_parameter_signal;weak_evidence_score,possible_candidate,P,4,3,2,2,3,3,Authors' response: Estimating the generation interval for COVID-19 based on symptom onset data.,2020,2020/07/29,Euro surveillance : bulletin Europeen sur les maladies transmissibles = European communicable disease bulletin,0,"The metadata clearly links the paper to COVID-19 and interval estimation, making it relevant to the research question. However, its format as an authors' response suggests it may be a methodological commentary rather than original empirical research. Given the limited title-only evidence, full-text review is warranted to verify if new serial interval estimates are reported.","Keywords explicitly list serial interval and title discusses generation interval estimation; highly relevant to the target parameter, though limited metadata suggests a focus on methodological assumptions.","Identified as an 'authors' response,' which typically indicates a commentary or methodological discussion rather than primary data collection; limited metadata prevents confirmation of original empirical reporting."
Qwen3.6 Plus,covid19,serial_interval,P14,14,32417744,FP,weak_or_indirect_target_parameter,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal;weak_parameter_score,possible_candidate,P,4,4,4,3,2,3,"Monitoring disease transmissibility of 2019 novel coronavirus disease in Zhejiang, China.",2020,2020/05/18,International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases,565,"The study clearly addresses COVID-19 transmissibility in a human population using original case data. However, the serial interval is only noted in keywords and not reported as a result in the abstract, suggesting it may be an assumed input. Full-text review is needed to confirm if SI estimates are provided.",Serial interval is listed in keywords but not mentioned or reported in the abstract; likely used as an input for reproduction number estimation rather than a primary outcome.,Reports empirical analysis of disease transmissibility and reproduction numbers using confirmed case data.
Qwen3.6 Plus,covid19,serial_interval,P14,14,32617273,FP,broad_topic_over_inclusion,original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,3,3,3,Estimation of the net reproductive number of COVID-19 in Iran.,2020,2020/07/04,Medical journal of the Islamic Republic of Iran,1638,The paper directly analyzes original COVID-19 patient data and explicitly reports estimating the serial interval as part of its methodology. It meets all core criteria for direct relevance to the research question.,Explicitly states that the serial interval was determined/estimated from the study's dataset alongside the net reproductive number.,Uses original patient surveillance data from February to March 2020 to perform statistical modeling and parameter estimation.
Qwen3.6 Plus,covid19,serial_interval,P14,14,32347198,FP,plausibly_relevant_not_in_sr_gt,high_5d_scores;original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,4,4,"Epidemiological characteristics of the first 53 laboratory-confirmed cases of COVID-19 epidemic in Hong Kong, 13 February 2020.",2020,2020/04/30,Euro surveillance : bulletin Europeen sur les maladies transmissibles = European communicable disease bulletin,1846,"The study clearly addresses COVID-19 transmission in humans and provides a direct, original estimate of the serial interval using contact-tracing pair data. It strongly meets all inclusion criteria.",Directly estimates and reports the serial interval (4.77 days) from 26 observed infector-infectee pairs.,Reports original empirical analysis using publicly available case data and Bayesian modeling of infector-infectee pairs.
Qwen3.6 Plus,covid19,serial_interval,P14,14,32689956,FP,plausibly_relevant_not_in_sr_gt,high_5d_scores;original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,4,4,"Basic epidemiological parameter values from data of real-world in mega-cities: the characteristics of COVID-19 in Beijing, China.",2020,2020/07/22,BMC infectious diseases,1356,The study directly investigates COVID-19 in a human population in Beijing and reports an original estimate of the average serial interval based on empirical case and contact data. It strongly meets all inclusion criteria for the review and provides a direct answer to the research question.,Explicitly reports an average serial interval of 7.6 days derived from the study's own case-contact data.,Reports original empirical analysis of 602 cases and their contacts from surveillance data.
Qwen3.6 Plus,covid19,serial_interval,P14,14,32685697,FP,weak_or_indirect_target_parameter,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal;weak_parameter_score,possible_candidate,P,4,4,4,3,2,3,The contribution of pre-symptomatic infection to the transmission dynamics of COVID-2019.,2020,2020/07/21,Wellcome open research,1689,"The study analyzes COVID-19 transmission in Shenzhen using serial interval data to estimate pre-symptomatic transmission. While it utilizes serial interval data, it does not primarily report a new serial interval estimate, making it a possible candidate requiring full-text verification.",Uses a previously reported serial interval distribution as an input to model transmission dynamics rather than primarily estimating or reporting a new serial interval value.,Presents an original modeling analysis using empirical case data to estimate the contribution of pre-symptomatic transmission.
Qwen3.6 Plus,covid19,serial_interval,P14,14,32842292,FP,broad_topic_over_inclusion,original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,3,4,[Analysis on the cluster epidemic of coronavirus disease 2019 in Guangdong Province].,2020,2020/08/26,Zhonghua yu fang yi xue za zhi [Chinese journal of preventive medicine],1831,"The study directly analyzes COVID-19 cluster data in Guangdong and explicitly calculates the serial interval from case onset dates. It provides original empirical evidence on the target parameter, making it a strong candidate for inclusion.","Explicitly calculates and reports the serial interval based on index and subsequent case onset times, concluding it was short.","Reports original empirical analysis of cluster outbreaks, calculating secondary attack rates and serial intervals directly from case onset dates."
Qwen3.6 Plus,covid19,serial_interval,P14,14,32511615,FP,plausibly_relevant_not_in_sr_gt,high_5d_scores;original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,4,4,Household transmissions of SARS-CoV-2 in the time of unprecedented travel lockdown in China.,2020,2020/06/09,medRxiv : the preprint server for health sciences,2484,"The study directly addresses the research question by analyzing a large empirical dataset of SARS-CoV-2 cases to reconstruct transmission clusters. It explicitly reports serial interval estimates derived from observed infector-infectee pairs, making it a strong candidate.","Directly estimates and reports mean serial intervals (4.95 days for households, 5.19 days for non-households) from observed individual-level transmission pairs.","Reports original empirical analysis of a reconstructed line-list database containing 9,120 confirmed cases and 1,407 infection events."
Qwen3.6 Plus,covid19,serial_interval,P14,14,32611465,FP,plausibly_relevant_not_in_sr_gt,high_5d_scores;original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,4,4,"The descriptive epidemiology of coronavirus disease 2019 during the epidemic period in Lu'an, China: achieving limited community transmission using proactive response strategies.",2020,2020/07/03,Epidemiology and infection,1454,"This study directly addresses the research question by reporting the serial interval of COVID-19 based on original outbreak data from Lu'an, China. All dimensions are strongly supported by explicit textual evidence.","Explicitly reports the mean serial interval (6.5 days, 95% CI: 4.8-8.2) derived from the study's own case data.",Reports original empirical data from a descriptive epidemiological study of a local outbreak.
Qwen3.6 Plus,covid19,serial_interval,P14,14,33088292,FP,weak_or_indirect_target_parameter,original_or_data_signal;other_parameter_signal;possible_bucket;review_or_commentary_signal;target_parameter_signal;weak_evidence_score;weak_parameter_score,possible_candidate,P,4,4,3,2,2,3,Meta-analysis of several epidemic characteristics of COVID-19.,2020,2020/10/22,Journal of data science : JDS,699,"This meta-analysis directly addresses the serial interval of COVID-19 and provides pooled estimates using data from China. However, as a secondary synthesis rather than a primary empirical study, it warrants full-text verification to determine if it meets inclusion criteria for original data.","Explicitly targets and reports pooled estimates for the serial interval, but derives them from secondary synthesis of other studies rather than original infector-infectee pair data.",Conducts a meta-analysis pooling estimates from previously published studies rather than collecting primary individual-level data.
Qwen3.6 Plus,covid19,serial_interval,P14,14,32035431,FN,target_parameter_not_detected,other_parameter_signal;target_parameter_signal;weak_parameter_score,unlikely_candidate,U,4,4,4,3,1,3,Epidemiologic characteristics of early cases with 2019 novel coronavirus (2019-nCoV) disease in Korea.,2020,2020/02/09,Epidemiology and health,1092,"While this is an original epidemiological report on early COVID-19 cases in Korea, it only reports incubation period and reproduction number, with no mention or estimation of the serial interval.","Reports incubation period and reproduction number but does not mention, analyze, or estimate the serial interval.",Presents original empirical data from a descriptive case series of 28 early confirmed patients.
Qwen3.6 Plus,mpox,fatality,P12,12,37844695,FP,sparse_metadata_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;sparse_or_no_abstract;target_parameter_signal;weak_evidence_score;weak_parameter_score,possible_candidate,P,4,3,1,1,2,2,Changing face of mpox.,2023,2023/10/14,Clinical microbiology and infection : the official publication of the European Society of Clinical Microbiology and Infectious Diseases,0,"Based on title-only screening with sparse metadata, the paper clearly addresses mpox in humans but likely represents a review or commentary. Fatality data is not explicitly indicated, making it a plausible candidate that requires full-text verification to confirm extractable CFR information.","Title does not mention CFR or mortality, but clinical/epidemiological summaries may contain outcome data; plausible but unconfirmed given sparse metadata.",Title 'Changing face of mpox' suggests a narrative review or commentary rather than primary empirical data; sparse metadata prevents confirmation.
Qwen3.6 Plus,mpox,fatality,P12,12,35933578,FP,sparse_metadata_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;sparse_or_no_abstract;target_parameter_signal;weak_evidence_score;weak_parameter_score,possible_candidate,P,4,4,1,2,2,3,"Neonate, infected mother and monkeypox: the present concern.",2023,2022/08/08,Journal of perinatal medicine,0,"Based on limited metadata, this paper addresses mpox in pregnant women and neonates. It likely represents a clinical case discussion or report rather than a dedicated CFR study, but original human case data with clinical outcomes may plausibly be reported. Full-text verification is warranted to assess for fatality data.","While not explicitly mentioning mortality, clinical case reports or discussions on neonatal/maternal mpox may plausibly contain outcome or fatality data extractable in full text.",Title suggests a clinical discussion or case report; original patient data is plausible but unconfirmed without full text.
Qwen3.6 Plus,mpox,fatality,P12,12,36858309,FP,weak_or_indirect_target_parameter,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal;weak_parameter_score,possible_candidate,P,4,4,3,3,2,3,Lymphofollicular lesions associated with monkeypox (Mpox) virus proctitis.,2023,2023/02/27,International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases,477,"This is an original case series of four hospitalized mpox patients detailing clinical and pathological findings. While the abstract does not explicitly report CFR or deaths, the original human case data provides a plausible pathway to extract fatality or outcome information from the full text.","Abstract focuses on clinical and histological characterization of proctitis; CFR or mortality is not explicitly stated, but clinical outcomes may be extractable from the full text.",Reports original empirical data from a case series of four hospitalized patients.
